Brand;Retailer ID;Invoice Date;Region;State;City;Units Sold;Operating Profit;Operating Margin;Sales Method;Product Name;Product ID
NIKE;1189833;17/02/2021;West;California;San Francisco;700;$98.000 ;40%;Outlet;Jordan Aerospace 720;BV5502-600
NIKE;1189833;18/02/2021;West;California;San Francisco;700;$78.750 ;25%;Outlet;Nike Air Max Plus III;CD7005-001
NIKE;1189833;09/03/2021;West;California;San Francisco;700;$126.000 ;40%;Outlet;Jordan Hydro 8;CD2803-001
NIKE;1189833;10/03/2021;West;California;San Francisco;550;$86.625 ;35%;Outlet;Nike x Undercover React;CJ6971-001
NIKE;1189833;11/03/2021;West;California;Los Angeles;500;$137.500 ;55%;Outlet;Nike Air Max 90/1;AJ7695-100
NIKE;1189833;12/03/2021;West;California;Los Angeles;700;$63.000 ;20%;Outlet;Nike Air Max 98;640744-016
NIKE;1189833;13/03/2021;West;California;Los Angeles;750;$105.000 ;40%;Outlet;Nike Air Max 200;AQ2568-100
NIKE;1189833;14/03/2021;West;California;Los Angeles;650;$73.125 ;25%;Outlet;Nike Air Max 90;CT2007-100
NIKE;1189833;15/03/2021;West;California;Los Angeles;675;$121.500 ;40%;Outlet;Nike Air Max 270 React;CI3866-100
NIKE;1189833;16/03/2021;West;California;Los Angeles;525;$82.688 ;35%;Outlet;Nike Air Max 1 Premium;CU8861-460
NIKE;1189833;17/03/2021;West;California;Los Angeles;450;$123.750 ;55%;Outlet;Nike Tiempo Legend 8 Club MG;AT6107-606
NIKE;1189833;18/03/2021;West;California;Los Angeles;650;$58.500 ;20%;Outlet;Nike Air Zoom Terra Kiger 6;CJ0219-400
NIKE;1189833;19/03/2021;West;California;Los Angeles;800;$112.000 ;40%;Outlet;Nike Air Max 97 Utility;BQ5615-002
NIKE;1189833;20/03/2021;West;California;Los Angeles;650;$73.125 ;25%;Outlet;Jordan Jumpman 2020 PF;BQ3448-400
NIKE;1189833;21/03/2021;West;California;Los Angeles;650;$117.000 ;40%;Outlet;Nike ACG React Terra Gobe;BV6344-001
NIKE;1189833;22/03/2021;West;California;Los Angeles;550;$86.625 ;35%;Outlet;Nike Air Max 90 SP;CQ6639-001
NIKE;1189833;23/03/2021;West;California;Los Angeles;425;$116.875 ;55%;Outlet;Nike Air Force 1 '07 Essential;AO2132-401
NIKE;1189833;06/04/2021;West;California;Los Angeles;625;$56.250 ;20%;Outlet;Nike Joyride Dual Run;CD4363-103
NIKE;1189833;07/04/2021;West;California;Los Angeles;800;$144.000 ;40%;Outlet;Jordan Proto-React Z;CI3794-600
NIKE;1189833;08/04/2021;West;California;Los Angeles;600;$75.000 ;25%;Outlet;Nike Air Max 270 React LX;CK4126-001
NIKE;1189833;09/04/2021;West;California;Los Angeles;625;$125.000 ;40%;Outlet;Nike AF-1 Shadow SE;CQ3317-001
NIKE;1189833;10/04/2021;West;California;Los Angeles;525;$82.688 ;35%;Outlet;NikeCourt Air Zoom Vapor X;AA8030-108
NIKE;1189833;11/04/2021;West;California;Los Angeles;425;$116.875 ;55%;Outlet;Nike Bella Kai;AO3622-006
NIKE;1189833;12/04/2021;West;California;Los Angeles;600;$78.000 ;20%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr. MG;AT7967-104
NIKE;1189833;13/04/2021;West;California;Los Angeles;800;$144.000 ;40%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr. TF;AT8000-104
NIKE;1189833;14/04/2021;West;California;Los Angeles;650;$81.250 ;25%;Outlet;Nike Mercurial Vapor 13 Elite Neymar Jr. FG;AT7898-104
NIKE;1189833;15/04/2021;West;California;Los Angeles;650;$130.000 ;40%;Outlet;Nike Mercurial Vapor 13 Academy Neymar Jr. TF;AT7995-104
NIKE;1189833;16/04/2021;West;California;Los Angeles;550;$86.625 ;35%;Outlet;Nike Mercurial Vapor 13 Academy Neymar Jr. MG;AT7960-104
NIKE;1189833;17/04/2021;West;California;Los Angeles;450;$123.750 ;55%;Outlet;LeBron 17;BQ3177-100
NIKE;1189833;18/04/2021;West;California;Los Angeles;625;$81.250 ;20%;Outlet;Nike Benassi;343881-412
NIKE;1189833;19/04/2021;West;California;Los Angeles;900;$162.000 ;40%;Outlet;Nike Air Max Dia Icon Clash;AQ4312-107
NIKE;1189833;20/04/2021;West;California;Los Angeles;750;$93.750 ;25%;Outlet;Air Jordan XXXIV PF;BQ3381-600
NIKE;1189833;21/04/2021;West;California;Los Angeles;750;$150.000 ;40%;Outlet;LeBron Witness 4 EP;CD0188-101
NIKE;1189833;22/04/2021;West;California;Los Angeles;625;$98.438 ;35%;Outlet;Nike Air Zoom Winflo 5;AA7406-006
NIKE;1189833;23/04/2021;West;California;Los Angeles;500;$137.500 ;55%;Outlet;Nike Air Max 90;CD0917-300
NIKE;1189833;24/04/2021;West;California;Los Angeles;800;$104.000 ;20%;Outlet;PG 3 NASA;CI2666-400
NIKE;1189833;25/04/2021;West;California;Los Angeles;950;$171.000 ;40%;Outlet;Nike React Sertu;AT5301-003
NIKE;1189833;26/04/2021;West;California;Los Angeles;800;$100.000 ;25%;Outlet;Nike React Element 55 SE;CD2153-001
NIKE;1189833;27/04/2021;West;California;Los Angeles;750;$150.000 ;40%;Outlet;Nike SB Zoom Stefan Janoski Mid RM;AT7324-001
NIKE;1189833;28/04/2021;West;California;Los Angeles;650;$102.375 ;35%;Outlet;Nike Zoom Rival Fly 2;CJ0710-004
NIKE;1189833;29/04/2021;West;California;Los Angeles;700;$192.500 ;55%;Outlet;Nike Precision 4;CK1069-001
NIKE;1189833;30/04/2021;West;California;Los Angeles;700;$91.000 ;20%;Outlet;Nike Renew Run Special Edition;CT3509-001
NIKE;1189833;01/05/2021;West;California;Los Angeles;900;$180.000 ;40%;Outlet;Kyrie Flytrap 3 EP;CD0191-009
NIKE;1189833;02/05/2021;West;California;Los Angeles;850;$116.875 ;25%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr IC;AT7998-104
NIKE;1189833;03/05/2021;West;California;Los Angeles;725;$145.000 ;40%;Outlet;Nike Air Max Alpha Savage;AT3378-471
NIKE;1189833;04/05/2021;West;California;Los Angeles;675;$118.125 ;35%;Outlet;Jordan Max 200;CD6105-007
NIKE;1189833;05/05/2021;West;California;Los Angeles;675;$222.750 ;55%;Outlet;Nike React Vision;CD4373-001
NIKE;1189833;06/05/2021;West;California;Los Angeles;650;$84.500 ;20%;Outlet;Nike Phantom Vision 2 Club Dynamic Fit TF;CD4173-606
NIKE;1189833;07/05/2021;West;California;Los Angeles;850;$170.000 ;40%;Outlet;Jordan Trunner NXT React;AV1201-600
NIKE;1189833;08/05/2021;West;California;Los Angeles;850;$116.875 ;25%;Outlet;Kyrie Low 2;AV6337-003
NIKE;1189833;09/05/2021;West;California;Los Angeles;700;$140.000 ;40%;Outlet;Nike Zoom Pegasus Turbo 2;CN6928-300
NIKE;1189833;10/05/2021;West;California;Los Angeles;650;$113.750 ;35%;Outlet;Nike React Infinity Run Flyknit;CD4372-004
NIKE;1189833;11/05/2021;West;California;Los Angeles;650;$214.500 ;55%;Outlet;Nike Tiempo Legend 8 Academy MG;AT5292-606
NIKE;1189833;12/05/2021;West;California;Los Angeles;700;$91.000 ;20%;Outlet;Kyrie 5;AQ2456-007
NIKE;1189833;13/05/2021;West;California;Los Angeles;800;$160.000 ;40%;Outlet;Nike Flex 2020 RN;CJ0217-001
NIKE;1189833;14/05/2021;West;California;Los Angeles;800;$110.000 ;25%;Outlet;Nike Air Force 1 '07;315122-001
NIKE;1189833;15/05/2021;West;California;Los Angeles;650;$130.000 ;40%;Outlet;Nike SB Chron Solarsoft Premium;CK0980-002
NIKE;1189833;16/05/2021;West;California;Los Angeles;625;$109.375 ;35%;Outlet;LeBron Soldier 13 SFG;AR4225-003
NIKE;1189833;17/05/2021;West;California;Los Angeles;600;$198.000 ;55%;Outlet;NikeCourt Air Max Vapor Wing Premium;CT3890-101
NIKE;1189833;18/05/2021;West;California;Los Angeles;650;$84.500 ;20%;Outlet;Nike Mercurial Vapor 13 Club TF;AT7999-414
NIKE;1189833;19/05/2021;West;California;Los Angeles;825;$165.000 ;40%;Outlet;Nike Phantom Vision 2 Elite Dynamic Fit FG;CD4161-606
NIKE;1189833;20/05/2021;West;California;Los Angeles;825;$113.438 ;25%;Outlet;Nike Air Skarn;CD2189-002
NIKE;1189833;21/05/2021;West;California;Los Angeles;675;$135.000 ;40%;Outlet;Nike Air Max 270 SE;CD6615-100
NIKE;1189833;22/05/2021;West;California;Los Angeles;650;$113.750 ;35%;Outlet;Nike Zoom KD11 EP;AO2605-600
NIKE;1189833;23/05/2021;West;California;Los Angeles;600;$198.000 ;55%;Outlet;Nike SB Blazer Low XT;864348-019
NIKE;1189833;24/05/2021;West;California;Los Angeles;700;$91.000 ;20%;Outlet;Nike Air Max 720 Horizon;BQ5808-100
NIKE;1189833;25/05/2021;West;California;Los Angeles;900;$180.000 ;40%;Outlet;Nike React Metcon AMP;CN5501-046
NIKE;1189833;26/05/2021;West;California;Los Angeles;900;$123.750 ;25%;Outlet;Nike Huarache Type;BQ5102-400
NIKE;1189833;27/05/2021;West;California;Los Angeles;700;$140.000 ;40%;Outlet;Nike Air Max 95 Premium;CJ0588-001
NIKE;1189833;28/05/2021;West;California;Los Angeles;700;$122.500 ;35%;Outlet;Nike Free RN 5.0;BV7774-100
NIKE;1189833;29/05/2021;West;California;Los Angeles;625;$206.250 ;55%;Outlet;Nike Zoom Vomero 5 SE SP;CI1694-300
NIKE;1189833;30/05/2021;West;California;Los Angeles;725;$94.250 ;20%;Outlet;Nike Benassi JDI;631261-035
NIKE;1185732;31/05/2021;West;California;Los Angeles;475;$85.500 ;40%;Outlet;Kyrie 6 'Enlightenment';BQ4630-500
NIKE;1185732;01/06/2021;West;California;Los Angeles;275;$43.313 ;35%;Outlet;Nike Tiempo Legend 8 Academy IC;AT6099-606
NIKE;1185732;02/06/2021;West;California;Los Angeles;275;$33.688 ;35%;Outlet;Nike Mercurial Vapor 13 Academy MG;AT5269-606
NIKE;1185732;03/06/2021;West;California;Los Angeles;125;$20.000 ;40%;Outlet;Nike React Presto Premium;CN7664-800
NIKE;1185732;04/06/2021;Midwest;Illinois;Chicago;175;$33.688 ;35%;Outlet;Zoom Freak 1 'Employee of the Month';CD4962-001
NIKE;1185732;05/06/2021;Midwest;Illinois;Chicago;275;$61.875 ;50%;Outlet;Nike ZoomX Vaporfly NEXT%;AO4568-600
NIKE;1185732;06/06/2021;Midwest;Illinois;Chicago;525;$94.500 ;40%;Outlet;Nike SB Check;705265-006
NIKE;1185732;07/06/2021;Midwest;Illinois;Chicago;175;$27.563 ;35%;Outlet;Nike Free RN Flyknit 3.0 2020;CJ0266-001
NIKE;1185732;08/06/2021;Midwest;Illinois;Chicago;225;$27.563 ;35%;Outlet;Nike Air Zoom Structure 22;AA1636-406
NIKE;1185732;09/06/2021;Midwest;Illinois;Chicago;100;$16.000 ;40%;Outlet;Nike Drop-Type Mid;BQ5190-101
NIKE;1185732;10/06/2021;Midwest;Illinois;Chicago;175;$33.688 ;35%;Outlet;Nike iSPA React;CT2692-002
NIKE;1185732;11/06/2021;Midwest;Illinois;Chicago;275;$61.875 ;50%;Outlet;Nike PhantomVNM Club FG;AO0577-717
NIKE;1185732;12/06/2021;Midwest;Illinois;Chicago;495;$99.000 ;40%;Outlet;Nike Air Max 90;CU3005-171
NIKE;1185732;13/06/2021;Midwest;Illinois;Chicago;200;$35.000 ;35%;Outlet;NikeCourt Air Zoom Zero;AA8018-101
NIKE;1185732;14/06/2021;Midwest;Illinois;Chicago;225;$31.500 ;35%;Outlet;Nike Air Force Max II;AV6243-400
NIKE;1185732;15/06/2021;Midwest;Illinois;Chicago;75;$13.500 ;40%;Outlet;Nike Air Max 270 React;CT2535-001
NIKE;1185732;16/06/2021;Midwest;Illinois;Chicago;125;$26.250 ;35%;Outlet;Nike Mercurial Superfly 7 Academy MDS IC;BQ5430-401
NIKE;1185732;17/06/2021;Midwest;Illinois;Chicago;225;$56.250 ;50%;Outlet;Nike Air Max 1 Print;AQ0927-100
NIKE;1185732;18/06/2021;Midwest;Illinois;Chicago;450;$90.000 ;40%;Outlet;Nike Air Max 97 SE;AQ4126-100
NIKE;1185732;19/06/2021;Midwest;Illinois;Chicago;150;$26.250 ;35%;Outlet;NikeCourt Air Zoom Resistance;918194-003
NIKE;1185732;20/06/2021;Midwest;Illinois;Chicago;150;$21.000 ;35%;Outlet;Nike Phantom Venom Club IC;AO0578-717
NIKE;1185732;21/06/2021;Midwest;Illinois;Chicago;75;$13.500 ;40%;Outlet;Nike Benassi JDI SE;CK0986-002
NIKE;1185732;22/06/2021;Midwest;Illinois;Chicago;100;$21.000 ;35%;Outlet;Nike Mercurial Superfly 7 Elite MDS FG;BQ5469-703
NIKE;1185732;23/06/2021;Midwest;Illinois;Chicago;225;$56.250 ;50%;Outlet;Nike Mercurial Vapor 13 Club IC;AT7997-606
NIKE;1185732;24/06/2021;Midwest;Illinois;Chicago;495;$118.800 ;40%;Outlet;Nike Air VaporMax 360;CT5063-100
NIKE;1185732;25/06/2021;Midwest;Illinois;Chicago;200;$38.500 ;35%;Outlet;Nike Solarsoft;488161-602
NIKE;1185732;26/06/2021;Midwest;Illinois;Chicago;175;$30.625 ;35%;Outlet;Air Jordan 11 Retro Low;528895-003
NIKE;1185732;27/06/2021;Midwest;Illinois;Chicago;100;$20.000 ;40%;Outlet;Nike Zoom Fly 3 Premium;CD4570-300
NIKE;1185732;28/06/2021;Midwest;Illinois;Chicago;125;$26.250 ;35%;Outlet;Nike Zoom Gravity;BQ3203-007
NIKE;1185732;29/06/2021;Midwest;Illinois;Chicago;250;$81.250 ;50%;Outlet;Nike MX-720-818;CU3013-070
NIKE;1185732;30/06/2021;Midwest;Illinois;Chicago;500;$100.000 ;40%;Outlet;Nike Mercurial Vapor 13 Elite SE FG;CD6720-808
NIKE;1185732;01/07/2021;Midwest;Illinois;Chicago;250;$39.375 ;35%;Outlet;Nike Air Max 720 BETRUE;CJ5472-900
NIKE;1185732;02/07/2021;Midwest;Illinois;Chicago;200;$28.000 ;35%;Outlet;Nike Air Force 1 Mid '07;315123-111
NIKE;1185732;03/07/2021;Midwest;Illinois;Chicago;175;$28.000 ;40%;Outlet;Nike Air Max 2017;849559-004
NIKE;1185732;04/07/2021;Midwest;Illinois;Chicago;175;$30.625 ;35%;Outlet;Nike EXP-X14 SE;AO3095-100
NIKE;1185732;05/07/2021;Midwest;Illinois;Chicago;350;$96.250 ;50%;Outlet;NikeCourt Lite 2;AR8836-009
NIKE;1185732;06/07/2021;Midwest;Illinois;Chicago;575;$115.000 ;40%;Outlet;Air Max 200 20;CT5062-100
NIKE;1185732;07/07/2021;Midwest;Illinois;Chicago;325;$51.188 ;35%;Outlet;Nike x Undercover Air Max 720;CN2408-001
NIKE;1185732;08/07/2021;Midwest;Illinois;Chicago;250;$35.000 ;35%;Outlet;Air Jordan 13 Retro;414571-030
NIKE;1185732;09/07/2021;Midwest;Illinois;Chicago;200;$32.000 ;40%;Outlet;Nike Cortez '72 S.D.;CJ2586-100
NIKE;1185732;10/07/2021;Midwest;Illinois;Chicago;225;$39.375 ;35%;Outlet;Nike Xarr;BQ5240-200
NIKE;1185732;11/07/2021;Midwest;Illinois;Chicago;400;$110.000 ;50%;Outlet;Nike Air Max 97 On Air Jasmine Lasode;CI1504-100
NIKE;1185732;12/07/2021;Midwest;Illinois;Chicago;550;$110.000 ;40%;Outlet;Nike Air Force 1 GORE-TEX ®;CK2630-700
NIKE;1185732;13/07/2021;Midwest;Illinois;Chicago;325;$51.188 ;35%;Outlet;Kyrie 6 EP 'Chinese New Year';CD5029-001
NIKE;1185732;14/07/2021;Midwest;Illinois;Chicago;250;$35.000 ;35%;Outlet;Nike Fly.By Mid;CD0189-001
NIKE;1185732;15/07/2021;Midwest;Illinois;Chicago;225;$36.000 ;40%;Outlet;Nike Zoom KD12;CK1195-101
NIKE;1185732;16/07/2021;Midwest;Illinois;Chicago;200;$35.000 ;35%;Outlet;Nike Mercurial Vapor 13 Academy MDS MG;CJ1292-401
NIKE;1185732;17/07/2021;Midwest;Illinois;Chicago;375;$103.125 ;50%;Outlet;Nike Mercurial Vapor 13 Elite SE FG;CD6720-808
NIKE;1185732;18/07/2021;Midwest;Illinois;Chicago;500;$100.000 ;40%;Outlet;Nike Epic React Flyknit 2;BQ8928-011
NIKE;1185732;19/07/2021;Midwest;Illinois;Chicago;300;$47.250 ;35%;Outlet;Nike MX-720-818;BV5841-800
NIKE;1185732;20/07/2021;Midwest;Illinois;Chicago;200;$28.000 ;35%;Outlet;Nike Mercurial Vapor 13 Club Neymar Jr. MG;AT7967-104
NIKE;1185732;21/07/2021;Midwest;Illinois;Chicago;175;$28.000 ;40%;Outlet;Nike Air Streak Lite;CD4387-100
NIKE;1185732;22/07/2021;Midwest;Illinois;Chicago;175;$30.625 ;35%;Outlet;Nike SB Zoom Stefan Janoski Canvas RM Premium;AQ7878-003
NIKE;1185732;23/07/2021;Midwest;Illinois;Chicago;250;$68.750 ;50%;Outlet;Nike Air VaporMax LX;BV1712-001
NIKE;1185732;24/07/2021;Midwest;Illinois;Chicago;425;$102.000 ;40%;Outlet;Nike Wildhorse 6;BV7106-400
NIKE;1185732;25/07/2021;Midwest;Illinois;Chicago;250;$43.750 ;35%;Outlet;Nike Air Zoom Pegasus 36;AQ2210-002
NIKE;1185732;26/07/2021;Midwest;Illinois;Chicago;150;$26.250 ;35%;Outlet;Nike Air Zoom Wildhorse 5;AQ2222-200
NIKE;1185732;27/07/2021;Midwest;Illinois;Chicago;125;$25.000 ;40%;Outlet;Nike Air Max 720 Waves;BQ4430-400
NIKE;1185732;28/07/2021;Midwest;Illinois;Chicago;125;$26.250 ;35%;Outlet;Nike Benassi JDI BETRUE;CD2717-001
NIKE;1185732;29/07/2021;Midwest;Illinois;Chicago;250;$81.250 ;50%;Outlet;Kyrie 4;943806-602
NIKE;1185732;30/07/2021;Midwest;Illinois;Chicago;400;$96.000 ;40%;Outlet;Air Jordan 5 Retro;CN2932-100
NIKE;1185732;31/07/2021;Midwest;Illinois;Chicago;250;$43.750 ;35%;Outlet;Nike Flex 2020 RN;CI9994-001
NIKE;1185732;01/08/2021;Midwest;Illinois;Chicago;195;$34.125 ;35%;Outlet;Nike Drop-Type Premium;CN6916-100
NIKE;1185732;02/08/2021;Midwest;Illinois;Chicago;175;$35.000 ;40%;Outlet;Jordan Modero 2 VP;CU2708-901
NIKE;1185732;03/08/2021;Midwest;Illinois;Chicago;150;$31.500 ;35%;Outlet;Nike React Metcon;BQ6044-100
NIKE;1185732;04/08/2021;Midwest;Illinois;Chicago;250;$81.250 ;50%;Outlet;Nike Joyride Dual Run;CD4365-003
NIKE;1185732;05/08/2021;Midwest;Illinois;Chicago;500;$120.000 ;40%;Outlet;Nike Classic Cortez;749571-154
NIKE;1185732;06/08/2021;Midwest;Illinois;Chicago;300;$52.500 ;35%;Outlet;Nike React Element 55 Premium;CI3835-002
NIKE;1185732;07/08/2021;Midwest;Illinois;Chicago;250;$43.750 ;35%;Outlet;Nike Mercurial Vapor 13 Academy MDS TF;CJ1306-401
NIKE;1185732;08/08/2021;Midwest;Illinois;Chicago;200;$40.000 ;40%;Outlet;Jordan 'Why Not?' Zer0.2 SE;CW6565-900
NIKE;1185732;09/08/2021;Midwest;Illinois;Chicago;200;$42.000 ;35%;Outlet;Nike Joyride CC;AO1742-004
NIKE;1185732;10/08/2021;Midwest;Illinois;Chicago;300;$97.500 ;50%;Outlet;Nike Tiempo Legend 8 Club TF;AT6109-606
NIKE;1197831;11/08/2021;Midwest;Illinois;Chicago;725;$43.500 ;30%;Outlet;Nike Phantom Vision 2 Academy Dynamic Fit TF;CD4172-606
NIKE;1197831;12/08/2021;Midwest;Illinois;Chicago;725;$65.250 ;30%;Outlet;Nike Zoom Fly Flyknit;AR4561-200
NIKE;1197831;13/08/2021;Midwest;Illinois;Chicago;525;$47.250 ;30%;Outlet;Nike Air Max 98 SE;CD0132-001
NIKE;1197831;14/08/2021;Midwest;Illinois;Chicago;525;$73.500 ;40%;Outlet;Nike Air Max Tailwind IV SP;BV1357-003
NIKE;1197831;15/08/2021;South;Texas;Dallas;375;$37.500 ;25%;Outlet;Jordan Proto-Lyte;AT3381-008
NIKE;1197831;16/08/2021;South;Texas;Dallas;525;$82.688 ;45%;Outlet;Nike Mercurial Superfly 7 Academy TF;AT7978-414
NIKE;1197831;17/08/2021;South;Texas;Dallas;675;$50.625 ;30%;Outlet;Nike x Hawkins High Cortez;CJ6106-100
NIKE;1197831;18/08/2021;South;Texas;Dallas;650;$68.250 ;30%;Outlet;Nike Epic Phantom React Flyknit Icon Clash;CK0089-100
NIKE;1197831;19/08/2021;South;Texas;Dallas;475;$49.875 ;30%;Outlet;Nike Air Max 2090;CT7695-401
NIKE;1197831;20/08/2021;South;Texas;Dallas;425;$59.500 ;40%;Outlet;Nike Phantom Vision Academy Dynamic Fit MG;AO3258-080
NIKE;1197831;21/08/2021;South;Texas;Dallas;300;$30.000 ;25%;Outlet;NikeCourt Air Max Vapor Wing MS;BQ0129-106
NIKE;1197831;22/08/2021;South;Texas;Dallas;500;$78.750 ;45%;Outlet;LeBron x John Elliott Icon;AQ0114-101
NIKE;1197831;23/08/2021;South;Texas;Dallas;675;$70.875 ;35%;Outlet;Nike Air Max 270 Flyknit;AO1023-005
NIKE;1197831;24/08/2021;South;Texas;Dallas;675;$94.500 ;35%;Outlet;Air Jordan 13 Retro Chinese New Year;CW4409-100
NIKE;1197831;25/08/2021;South;Texas;Dallas;500;$52.500 ;35%;Outlet;Nike Zoom Pegasus Turbo Shield;BQ1896-002
NIKE;1197831;26/08/2021;South;Texas;Dallas;400;$63.000 ;45%;Outlet;Nike Air Wildwood ACG;AO3116-004
NIKE;1197831;27/08/2021;South;Texas;Dallas;300;$36.000 ;30%;Outlet;Nike Air Max 720;CI3870-100
NIKE;1197831;28/08/2021;South;Texas;Dallas;450;$78.750 ;50%;Outlet;LeBron 16 Low;CI2668-004
NIKE;1197831;29/08/2021;South;Texas;Dallas;700;$49.000 ;35%;Outlet;Air Jordan 14 Retro;487471-003
NIKE;1197831;30/08/2021;South;Texas;Dallas;700;$73.500 ;35%;Outlet;Nike Air Force 1 Type-2;CT2584-100
NIKE;1197831;31/08/2021;South;Texas;Dallas;525;$45.938 ;35%;Outlet;Nike Free RN Flyknit 3.0;AQ5708-201
NIKE;1197831;01/09/2021;South;Texas;Dallas;425;$57.375 ;45%;Outlet;Nike SB Air Max Stefan Janoski 2;AQ7477-009
NIKE;1197831;02/09/2021;South;Texas;Dallas;325;$34.125 ;30%;Outlet;Nike Air Zoom Pegasus 36 Trail;AR5676-401
NIKE;1197831;03/09/2021;South;Texas;Dallas;600;$90.000 ;50%;Outlet;Nike Tiempo Legend 8 Club IC;AT6110-004
NIKE;1197831;04/09/2021;South;Texas;Dallas;750;$52.500 ;35%;Outlet;Nike Flex TR 9;AQ7491-008
NIKE;1197831;05/09/2021;South;Texas;Dallas;775;$81.375 ;35%;Outlet;Nike Epic Phantom React;CI1291-400
NIKE;1197831;06/09/2021;South;Texas;Dallas;625;$54.688 ;35%;Outlet;Nike Metcon 5 AMP;CN5455-160
NIKE;1197831;07/09/2021;South;Texas;Dallas;550;$86.625 ;45%;Outlet;Nike SB Air Zoom Bruin Edge;CD5036-100
NIKE;1197831;08/09/2021;South;Texas;Dallas;450;$67.500 ;30%;Outlet;Nike ISPA Air Max 720;CQ6278-001
NIKE;1197831;09/09/2021;South;Texas;Dallas;800;$180.000 ;50%;Outlet;Nike x Undercover React Presto;CU3459-200
NIKE;1197831;10/09/2021;South;Texas;Dallas;800;$126.000 ;35%;Outlet;Nike Vandalised;BQ3610-100
NIKE;1197831;11/09/2021;South;Texas;Dallas;800;$140.000 ;35%;Outlet;Nike Signal D/MS/X;AT5303-100
NIKE;1197831;12/09/2021;South;Texas;Dallas;650;$102.375 ;35%;Outlet;Nike Air Max 720 (OBJ);CK2531-001
NIKE;1197831;13/09/2021;South;Texas;Dallas;600;$121.500 ;45%;Outlet;Nike Vandalised LX;BQ3611-100
NIKE;1197831;14/09/2021;South;Texas;Dallas;500;$75.000 ;30%;Outlet;Nike Canyon;CV5515-001
NIKE;1197831;15/09/2021;South;Texas;Dallas;875;$240.625 ;50%;Outlet;Nike Flex RN 2019;AQ7487-201
NIKE;1197831;16/09/2021;South;Texas;Dallas;825;$148.500 ;40%;Outlet;Nike Free RN 5.0;AQ1289-003
NIKE;1197831;17/09/2021;South;Texas;Dallas;825;$165.000 ;40%;Outlet;NikeCourt Air Max Vapor Wing MS;BQ0129-106
NIKE;1197831;18/09/2021;South;Texas;Dallas;975;$175.500 ;40%;Outlet;Nike Air Max 90 NS SE;881105-800
NIKE;1197831;19/09/2021;South;Texas;Dallas;575;$129.375 ;50%;Outlet;Nike Mercurial Vapor 13 Club TF;AT7999-414
NIKE;1197831;20/09/2021;South;Texas;Dallas;575;$100.625 ;35%;Outlet;Nike React Vision;CI7523-002
NIKE;1197831;21/09/2021;South;Texas;Dallas;850;$280.500 ;55%;Outlet;Nike Air Max 2090;CT7698-600
NIKE;1197831;22/09/2021;South;Texas;Dallas;800;$160.000 ;40%;Outlet;Nike Air Max Dia Winter;BQ9665-301
NIKE;1197831;23/09/2021;South;Texas;Dallas;800;$176.000 ;40%;Outlet;Nike Mercurial Superfly 7 Elite SE FG;CD6721-808
NIKE;1197831;24/09/2021;South;Texas;Dallas;975;$195.000 ;40%;Outlet;Nike Zoom Pegasus Turbo 2;BV7766-100
NIKE;1197831;25/09/2021;South;Texas;Dallas;525;$131.250 ;50%;Outlet;Nike SB Shane;BV0657-400
NIKE;1197831;26/09/2021;South;Texas;Dallas;525;$101.063 ;35%;Outlet;Nike Kawa Shower;832655-001
NIKE;1197831;27/09/2021;South;Texas;Dallas;775;$255.750 ;55%;Outlet;Nike Air VaporMax 360;CK2719-400
NIKE;1197831;28/09/2021;South;Texas;Dallas;725;$159.500 ;40%;Outlet;Air Jordan 1 Mid;554724-050
NIKE;1197831;29/09/2021;South;Texas;Dallas;675;$148.500 ;40%;Outlet;Nike Phantom Vision 2 Academy Dynamic Fit MG;CD4156-606
NIKE;1197831;30/09/2021;South;Texas;Dallas;725;$174.000 ;40%;Outlet;Nike Air Max FF 720;AO3189-600
NIKE;1197831;01/10/2021;South;Texas;Dallas;450;$135.000 ;50%;Outlet;Jordan Proto-Max 720;BQ6623-070
NIKE;1197831;02/10/2021;South;Texas;Dallas;450;$86.625 ;35%;Outlet;Nike Joyride Run Flyknit;AQ2731-500
NIKE;1197831;03/10/2021;South;Texas;Dallas;675;$185.625 ;55%;Outlet;Nike Odyssey React Flyknit 2;AH1016-602
NIKE;1197831;04/10/2021;South;Texas;Dallas;625;$100.000 ;40%;Outlet;Nike Joyride Optik;AJ6844-007
NIKE;1197831;05/10/2021;South;Texas;Dallas;625;$100.000 ;40%;Outlet;Nike React Element 55 SE;CN3591-002
